datadate	tic	conm	chng	mkt_excess	Price_tb	btm	mkvaltq
2019-12	ADNT	ADIENT PLC	-0.027905	0.0047399999999999	0.01556	1.0668677727501257	1989000000.0
2020-03	ADNT	ADIENT PLC	-0.620978	-0.05992	0.00132	2.254607195175667	850702510.0
2020-06	ADNT	ADIENT PLC	-0.034685	-0.00877	0.00147	1.0470367439445951	1541493180.0000002
2020-09	ADNT	ADIENT PLC	-0.000577	-0.01946	0.00096	0.969877426423734	1627009719.9999998
2020-12	ADNT	ADIENT PLC	0.111218	0.0137099999999999	0.00079	0.5632992819376862	3264694380.0000005
2006-06	ADY	AMERICAN DAIRY INC	-0.094029	-0.03786	0.04976	0.2344258915687487	194040000.0
2006-09	ADY	AMERICAN DAIRY INC	0.128122	-0.05201	0.04851	0.250665008133193	209020000.0
2006-12	ADY	AMERICAN DAIRY INC	0.106145	-0.0279	0.0498	0.1955524133100283	305514000.0
2007-03	ADY	AMERICAN DAIRY INC	0.034345	-0.03507	0.05017	0.2097709735107227	320635400.0
2007-06	ADY	AMERICAN DAIRY INC	-0.086637	-0.0695699999999999	0.0475699999999999	0.2485505752040867	297645660.0
2007-09	ADY	AMERICAN DAIRY INC	0.027924	0.0048799999999999	0.03672	0.2649723119641359	321505290.0
2007-12	ADY	AMERICAN DAIRY INC	-0.221755	-0.04378	0.03128	0.374466356061448	219528400.0
2008-03	ADY	AMERICAN DAIRY INC	0.056257	0.01706	0.01264	0.6233393007366065	155958400.0
2008-06	ADY	AMERICAN DAIRY INC	-0.374106	-0.0847999999999999	0.0172	0.797189676195313	133581760.0
2008-09	ADY	AMERICAN DAIRY INC	0.043956	-0.0252	0.0091	0.4695949836408344	177148400.0
2008-12	ADY	AMERICAN DAIRY INC	-0.116334	-0.00897	0.00127	0.4505533698159893	258402240.0
2009-03	ADY	AMERICAN DAIRY INC	0.483927	0.03342	0.00208	0.4907459262068409	294698320.0
2009-06	ADY	AMERICAN DAIRY INC	0.085089	-0.00013	0.00193	0.2003493843151391	767658959.9999999
2009-09	ADY	AMERICAN DAIRY INC	-0.077199	0.03133	0.00127	0.3961102397872357	600822640.0
2009-12	ADY	AMERICAN DAIRY INC	-0.127916	-0.00721	0.00061	0.4599414170306073	470607760.0
2010-03	ADY	AMERICAN DAIRY INC	-0.11954	0.0341299999999999	0.00157	0.5639648193764066	415689050.0
2010-06	ADY	AMERICAN DAIRY INC	-0.058442	-0.0297699999999999	0.0017699999999999	0.6091598974025753	355350050.0
2010-09	ADY	AMERICAN DAIRY INC	0.282209	0.05218	0.00162	0.9659638135361892	232993200.0
2010-12	ADY	FEIHE INTERNATIONAL INC	-0.057573	0.03703	0.00127	0.9604710106806308	237229440.0
2011-03	ADY	FEIHE INTERNATIONAL INC	0.025	0.01026	0.00094	0.8866660248949099	191968560.0
2011-06	ADY	FEIHE INTERNATIONAL INC	-0.201105	-0.0287	0.0002	1.1094584205925404	161272380.0
2011-09	ADY	FEIHE INTERNATIONAL INC	-0.124797	-0.03725	0.00025	1.5304077074971023	120630600.0
2011-12	ADY	FEIHE INTERNATIONAL INC	-0.318421	0.024	0.0002	3.222571163789597	54459930.0
2012-03	ADY	FEIHE INTERNATIONAL INC	-0.056716	0.02949	0.0007099999999999	2.7803162058667183	66445320.0
2012-06	ADY	FEIHE INTERNATIONAL INC	0.530201	0.03254	0.00086	1.3999609622276925	134843760.0
2012-09	ADY	FEIHE INTERNATIONAL INC	-0.013093	0.01016	0.00094	1.6767154924930543	119297520.0
2012-12	ADY	FEIHE INTERNATIONAL INC	-0.013453	-0.0258599999999999	0.00046	1.5451573968557388	130574400.0
2013-03	ADY	FEIHE INTERNATIONAL INC	0.032764	0.0442899999999999	0.0007099999999999	1.489521312938355	143434000.0
2008-12	AIPC	AMERICAN ITALIAN PASTA CO	0.54069	-0.00897	0.00127	0.5120900090161701	452697760.0
2009-03	AIPC	AMERICAN ITALIAN PASTA CO	0.134246	0.03342	0.00208	0.3710966366922618	711237920.0
2009-06	AIPC	AMERICAN ITALIAN PASTA CO	0.05425	-0.00013	0.00193	0.4690456106833518	610838250.0
2009-09	AIPC	AMERICAN ITALIAN PASTA CO	-0.101785	0.03133	0.00127	0.5394884462646405	569828700.0
2009-12	AIPC	AMERICAN ITALIAN PASTA CO	0.090938	-0.00721	0.00061	0.4475599455702506	735112700.0
2010-03	AIPC	AMERICAN ITALIAN PASTA CO	0.001804	0.0341299999999999	0.00157	0.4421921557147203	820778920.0
2007-12	ALCO	ALICO INC	-0.171548	-0.04378	0.03128	0.4407600194686253	269151000.0
2008-03	ALCO	ALICO INC	0.080783	0.01706	0.01264	0.3640012151291566	325562100.0
2008-06	ALCO	ALICO INC	-0.131981	-0.0847999999999999	0.0172	0.4758183295873855	255582840.0
2008-09	ALCO	ALICO INC	0.099189	-0.0252	0.0091	0.3302169825762386	349748820.0
2008-12	ALCO	ALICO INC	0.193652	-0.00897	0.00127	0.372884435423221	302383230.0
2009-03	ALCO	ALICO INC	-0.076212	0.03342	0.00208	0.6448975437644184	176856000.0
2009-06	ALCO	ALICO INC	0.174951	-0.00013	0.00193	0.5142840096651983	221247400.0
2009-09	ALCO	ALICO INC	-0.008769	0.03133	0.00127	0.4930813547788075	216751250.0
2009-12	ALCO	ALICO INC	0.094194	-0.00721	0.00061	0.5020672741450442	209778660.0
2010-03	ALCO	ALICO INC	-0.02735	0.0341299999999999	0.00157	0.572718912569223	186218750.0
2010-06	ALCO	ALICO INC	-0.095276	-0.0297699999999999	0.0017699999999999	0.6433884128400039	169569420.0
2010-09	ALCO	ALICO INC	0.128155	0.05218	0.00162	0.6136699042894908	171487960.0
2010-12	ALCO	ALICO INC	0.029806	0.03703	0.00127	0.5980680325165325	175605440.0
2011-03	ALCO	ALICO INC	0.009808	0.01026	0.00094	0.5443956418842938	196572110.0
2011-06	ALCO	ALICO INC	0.02809	-0.0287	0.0002	0.6008463558686051	188204520.0
2011-09	ALCO	ALICO INC	-0.07533	-0.03725	0.00025	0.7673323416762516	144216520.0
2011-12	ALCO	ALICO INC	0.08194	0.024	0.0002	0.789700718924528	142350130.0
2012-03	ALCO	ALICO INC	-0.004729	0.02949	0.0007099999999999	0.7033650279189516	169719840.0
2012-06	ALCO	ALICO INC	0.252252	0.03254	0.00086	0.5739346099594517	224438460.0
2012-09	ALCO	ALICO INC	-0.011382	0.01016	0.00094	0.5553556996085871	229665420.0
2012-12	ALCO	ALICO INC	0.066531	-0.0258599999999999	0.00046	0.4747579532444987	268168230.00000003
2013-03	ALCO	ALICO INC	0.081214	0.0442899999999999	0.0007099999999999	0.3804723241760279	337162500.0
2013-06	ALCO	ALICO INC	-0.129144	-0.0064499999999999	0.00035	0.4515466818127376	292722780.0
2013-09	ALCO	ALICO INC	0.02459	0.0094499999999999	0.00015	0.4746701159751954	300705680.0
2013-12	ALCO	ALICO INC	0.000257	0.0016699999999999	0.00073	0.4959815078412216	282740380.0
2014-03	ALCO	ALICO INC	-0.003688	0.01834	0.00046	0.5096952308774968	277095000.0
2014-06	ALCO	ALICO INC	0.0016	-0.00576	0.00046	0.5153050782728211	275776440.0
2014-09	ALCO	ALICO INC	-0.022541	0.00257	0.00023	0.518576836637439	280454100.0
2014-12	ALCO	ALICO INC	0.401119	-0.01411	0.00041	0.4225617201960621	368571010.0
2015-03	ALCO	ALICO INC	0.123714	-0.02466	0.0003599999999999	0.4164913800428148	424637840.0
2015-06	ALCO	ALICO INC	-0.079449	-0.0218	0.0002	0.4885002554528204	375490080.0
2015-09	ALCO	ALICO INC	-0.033753	0.00122	8e-05	0.5255149291169281	337952340.0
2015-12	ALCO	ALICO INC	-0.092081	0.0233199999999999	0.00178	0.5311900997244344	320391890.0
2016-03	ALCO	ALICO INC	0.155806	0.04107	0.00213	0.7745457581862383	229218220.0
2016-06	ALCO	ALICO INC	-0.004598	0.0454399999999999	0.00266	0.7238829945424108	251347250.0
2016-09	ALCO	ALICO INC	-0.041311	-0.02034	0.0028399999999999	0.7980695154931937	223367760.0
2016-12	ALCO	ALICO INC	-0.003297	0.0239799999999999	0.00502	0.7807232647011653	226023750.0
2017-03	ALCO	ALICO INC	0.033594	-0.01472	0.00762	0.8281755065706426	219278400.0
2017-06	ALCO	ALICO INC	0.047078	-0.03551	0.0102099999999999	0.7171694396821278	258569300.0
2017-09	ALCO	ALICO INC	0.069063	-0.0219699999999999	0.01057	0.5877449270396823	281361850.0
2017-12	ALCO	ALICO INC	-0.077691	0.0057899999999999	0.01391	0.7156144376187304	243198000.0
2018-03	ALCO	ALICO INC	0.024812	-0.03035	0.01715	0.7499099603468934	224345600.0
2018-06	ALCO	ALICO INC	0.011465	0.0223	0.0192	0.6789381346115929	259686400.0
2018-09	ALCO	ALICO INC	0.048297	-0.01579	0.02199	0.7048007968918046	251979000.0
2018-12	ALCO	ALICO INC	-0.105598	-0.11841	0.0238099999999999	0.7467312348668281	219922500.0
2019-03	ALCO	ALICO INC	-0.09881	0.0126999999999999	0.024	0.8233735035756209	203068230.0
2019-06	ALCO	ALICO INC	0.179666	0.0270999999999999	0.021	0.8086973250064642	226639800.0
2019-09	ALCO	ALICO INC	0.141709	-0.0051499999999999	0.01825	0.7838971906556943	254367540.00000003
2019-12	ALCO	ALICO INC	0.060839	0.0047399999999999	0.01556	0.7455795063459276	267829250.0
2020-03	ALCO	ALICO INC	-0.044212	-0.05992	0.00132	0.8746175367991619	232179200.0
2020-06	ALCO	ALICO INC	-0.026176	-0.00877	0.00147	0.8776974185788654	233263760.0
2020-09	ALCO	ALICO INC	-0.111696	-0.01946	0.00096	1.0341914274893231	214449660.0
2020-12	ALCO	ALICO INC	0.006776	0.0137099999999999	0.00079	0.9643778637094624	232836120.0
2000-03	ALV	AUTOLIV INC	0.100917	-0.0727	0.0586	0.6455721354141218	3069990000.0
2000-06	ALV	AUTOLIV INC	-0.121005	-0.0501	0.0586	0.8125223749857181	2461593750.0
2000-09	ALV	AUTOLIV INC	-0.154472	-0.01869	0.06209	0.9625827231322814	1987050000.0
2000-12	ALV	AUTOLIV INC	-0.224924	-0.02209	0.05869	1.232010202454966	1568250000.0
2001-03	ALV	AUTOLIV INC	-0.140659	-0.09601	0.04291	1.2557982272742163	1529545080.0
2001-06	ALV	AUTOLIV INC	-0.073458	-0.06962	0.03672	1.136874668635916	1689984000.0
2001-09	ALV	AUTOLIV INC	-0.208648	-0.0442	0.0237	1.231281327710261	1539372000.0
2001-12	ALV	AUTOLIV INC	0.100813	-0.01236	0.01736	0.9566228061572696	1988349000.0
2002-03	ALV	AUTOLIV INC	0.024947	0.0147299999999999	0.01807	0.8131344447039234	2371932480.0
2002-06	ALV	AUTOLIV INC	0.074169	-0.078	0.017	0.8155571752510528	2469600000.0
2002-09	ALV	AUTOLIV INC	-0.037443	-0.09051	0.01551	0.9811505247260196	2065840000.0
2002-12	ALV	AUTOLIV INC	-0.051224	-0.00989	0.01219	1.0336948476169023	2019745000.0
2003-03	ALV	AUTOLIV INC	-0.035266	-0.01717	0.01127	1.1095190947375746	1894334230.0
2003-06	ALV	AUTOLIV INC	0.052877	-0.00187	0.00917	0.8635611125417071	2568781720.0
2003-09	ALV	AUTOLIV INC	-0.001324	-0.0142799999999999	0.0094799999999999	0.7978095874788628	2848048000.0
2003-12	ALV	AUTOLIV INC	0.125224	0.00733	0.00927	0.6866080650941209	3557925000.0
2004-03	ALV	AUTOLIV INC	-0.07616	-0.0152299999999999	0.00943	0.6353249614509096	3894385000.0
2004-06	ALV	AUTOLIV INC	0.020556	-0.0105	0.0128	0.626062351270822	4000560000.000001
2004-09	ALV	AUTOLIV INC	-0.043787	-0.04655	0.01695	0.6595294390846332	3789520000.0
2004-12	ALV	AUTOLIV INC	0.033376	0.0155299999999999	0.02207	0.6052195470284691	4453260000.0
2005-03	ALV	AUTOLIV INC	-0.045855	-0.03776	0.02766	0.6091139834261053	4374222350.0
2005-06	ALV	AUTOLIV INC	-0.056238	-0.05211	0.03101	0.6423612489466041	4005378600.0
2005-09	ALV	AUTOLIV INC	-0.022472	-0.0237799999999999	0.0351799999999999	0.6352654960079805	3916000500.0
2005-12	ALV	AUTOLIV INC	0.037934	-0.04407	0.03997	0.6265167740146788	3801654000.0
2006-03	ALV	AUTOLIV INC	0.056583	-0.04402	0.0459199999999999	0.5056496031016443	4715320620.0
2006-06	ALV	AUTOLIV INC	0.017446	-0.03786	0.04976	0.5147542335290921	4692142080.0
2006-09	ALV	AUTOLIV INC	-0.024947	-0.05201	0.04851	0.5439106954091887	4526294520.0
2006-12	ALV	AUTOLIV INC	0.028835	-0.0279	0.0498	0.507676163577749	4900761900.0
2007-03	ALV	AUTOLIV INC	0.001754	-0.03507	0.05017	0.5461504454087887	4564859410.0
2007-06	ALV	AUTOLIV INC	-0.047404	-0.0695699999999999	0.0475699999999999	0.5480879386897473	4527193220.0
2007-09	ALV	AUTOLIV INC	0.041485	0.0048799999999999	0.03672	0.5112606117881764	4699755750.0
2007-12	ALV	AUTOLIV INC	-0.097432	-0.04378	0.03128	0.6003719025539571	3999687510.0
2008-03	ALV	AUTOLIV INC	0.006012	0.01706	0.01264	0.6658466315893379	3685533400.0
2008-06	ALV	AUTOLIV INC	-0.147247	-0.0847999999999999	0.0172	0.7299892368438312	3387036240.0
2008-09	ALV	AUTOLIV INC	-0.120865	-0.0252	0.0091	0.9563353043306332	2427705000.0
2008-12	ALV	AUTOLIV INC	0.124149	-0.00897	0.00127	1.4408613320303674	1508680920.0
2009-03	ALV	AUTOLIV INC	0.247984	0.03342	0.00208	1.4704043751598548	1554810390.0
2009-06	ALV	AUTOLIV INC	0.035637	-0.00013	0.00193	0.9490527517190334	2447809140.0
2009-09	ALV	AUTOLIV INC	0.047708	0.03133	0.00127	0.8271995554130313	2858923200.0
2009-12	ALV	AUTOLIV INC	0.067717	-0.00721	0.00061	0.6602361186494393	3689589120.0
2010-03	ALV	AUTOLIV INC	0.155122	0.0341299999999999	0.00157	0.5764986531901495	4394632990.0
2010-06	ALV	AUTOLIV INC	0.007368	-0.0297699999999999	0.0017699999999999	0.6415197766243554	4086390000.0
2010-09	ALV	AUTOLIV INC	0.206686	0.05218	0.00162	0.4855910378123761	5780790380.0
2010-12	ALV	AUTOLIV INC	0.075184	0.03703	0.00127	0.4196866640955622	7003319980.0
2011-03	ALV	AUTOLIV INC	-0.008813	0.01026	0.00094	0.4704920263448456	6617752960.0
2011-06	ALV	AUTOLIV INC	0.019096	-0.0287	0.0002	0.4661305607713751	6995464950.0
2011-09	ALV	AUTOLIV INC	-0.131136	-0.03725	0.00025	0.7626383207221981	4329837500.0
2011-12	ALV	AUTOLIV INC	0.003941	0.024	0.0002	0.7013064386146286	4775373240.0
2012-03	ALV	AUTOLIV INC	0.006757	0.02949	0.0007099999999999	0.5727454591826716	6001444350.0
2012-06	ALV	AUTOLIV INC	-0.054489	0.03254	0.00086	0.6874318740019865	5209098000.0
2012-09	ALV	AUTOLIV INC	0.045202	0.01016	0.00094	0.6260310693320649	5912805580.0
2012-12	ALV	AUTOLIV INC	0.116468	-0.0258599999999999	0.00046	0.586738598250863	6435745000.0
2013-03	ALV	AUTOLIV INC	0.060755	0.0442899999999999	0.0007099999999999	0.5783305669325081	6610406260.0
2013-06	ALV	AUTOLIV INC	-0.013638	-0.0064499999999999	0.00035	0.5277092039691893	7401424820.0
2013-09	ALV	AUTOLIV INC	0.079155	0.0094499999999999	0.00015	0.4819099809580482	8367330330.0
2013-12	ALV	AUTOLIV INC	-0.011415	0.0016699999999999	0.00073	0.4538833668152305	8813718000.0
2014-03	ALV	AUTOLIV INC	0.041623	0.01834	0.00046	0.4242402403147708	9428384250.0
2014-06	ALV	AUTOLIV INC	0.005472	-0.00576	0.00046	0.3948586175746466	9986865740.0
2014-09	ALV	AUTOLIV INC	-0.113511	0.00257	0.00023	0.4307105951211383	8534036640.0
2014-12	ALV	AUTOLIV INC	0.072353	-0.01411	0.00041	0.3582812883642328	9607255840.0
2015-03	ALV	AUTOLIV INC	0.046844	-0.02466	0.0003599999999999	0.3101633941164064	10399679850.0
2015-06	ALV	AUTOLIV INC	-0.074514	-0.0218	0.0002	0.3251343788611076	10275751250.0
2015-09	ALV	AUTOLIV INC	0.067156	0.00122	8e-05	0.3457893015873958	9598330500.0
2015-12	ALV	AUTOLIV INC	-0.008424	0.0233199999999999	0.00178	0.315565370593075	10990115910.0
2016-03	ALV	AUTOLIV INC	0.115316	0.04107	0.00213	0.3702388672509863	10439746720.0
2016-06	ALV	AUTOLIV INC	-0.123644	0.0454399999999999	0.00266	0.4170762216081171	9476445300.0
2016-09	ALV	AUTOLIV INC	0.005839	-0.02034	0.0028399999999999	0.4284748803337694	9421789200.0
2016-12	ALV	AUTOLIV INC	0.093659	0.0239799999999999	0.00502	0.3933265278547788	9982545600.0
2017-03	ALV	AUTOLIV INC	-0.023305	-0.01472	0.00762	0.4546997272897725	9032114500.0
2017-06	ALV	AUTOLIV INC	-0.010097	-0.03551	0.0102099999999999	0.4240321671752723	9698085000.0
2017-09	ALV	AUTOLIV INC	0.137912	-0.0219699999999999	0.01057	0.391842905679259	10742570400.0
2017-12	ALV	AUTOLIV INC	-0.006567	0.0057899999999999	0.01391	0.3773217026809887	11049987240.0
2018-03	ALV	AUTOLIV INC	0.017429	-0.03035	0.01715	0.3416230664523899	12709914600.0
2018-06	ALV	AUTOLIV INC	-0.032101	0.0223	0.0192	0.1609478874310273	12473602680.0
2018-09	ALV	AUTOLIV INC	-0.027051	-0.01579	0.02199	0.2718766987825065	7552688440.000001
2018-12	ALV	AUTOLIV INC	-0.182517	-0.11841	0.0238099999999999	0.3099319620422431	6120052890.0
2019-03	ALV	AUTOLIV INC	-0.10121	0.0126999999999999	0.024	0.3077949717443982	6413360130.0
2019-06	ALV	AUTOLIV INC	0.145201	0.0270999999999999	0.021	0.3313206865802967	6150234750.0
2019-09	ALV	AUTOLIV INC	0.153216	-0.0051499999999999	0.01825	0.2905529419112456	6881017920.0
2019-12	ALV	AUTOLIV INC	0.032917	0.0047399999999999	0.01556	0.288235553699643	7363421940.0
2020-03	ALV	AUTOLIV INC	-0.310505	-0.05992	0.00132	0.5088105091093085	4017409160.0
2020-06	ALV	AUTOLIV INC	0.014627	-0.00877	0.00147	0.3470770421343859	5632755160.0
2020-09	ALV	AUTOLIV INC	-0.069696	-0.01946	0.00096	0.3320315730681502	6364756160.0
2020-12	ALV	AUTOLIV INC	0.03425	0.0137099999999999	0.00079	0.3012371047433153	8043829799.999999
2000-03	AMZN	AMAZON COM INC	-0.027223	-0.0727	0.0586	0.0010925373646115	23447253000.0
2000-06	AMZN	AMAZON COM INC	-0.248383	-0.0501	0.0586	-0.0215741202610909	12905462500.0
2000-09	AMZN	AMAZON COM INC	-0.073795	-0.01869	0.06209	-0.0355916659121098	13687670625.0
2000-12	AMZN	AMAZON COM INC	-0.36962	-0.02209	0.05869	-0.1740288813876776	5557991250.0
2001-03	AMZN	AMAZON COM INC	0.004172	-0.09601	0.04291	-0.3414354011701771	3671004810.0
2001-06	AMZN	AMAZON COM INC	-0.152187	-0.06962	0.03672	-0.2790107825602783	5125002650.0
2001-09	AMZN	AMAZON COM INC	-0.332215	-0.0442	0.0237	-0.655116615699375	2219443020.0
2001-12	AMZN	AMAZON COM INC	-0.04417	-0.01236	0.01736	-0.356592865711911	4038218760.0
2002-03	AMZN	AMAZON COM INC	0.014184	0.0147299999999999	0.01807	-0.269828329805563	5364058700.0
2002-06	AMZN	AMAZON COM INC	-0.108612	-0.078	0.017	-0.2336448250306637	6179940000.0
2002-09	AMZN	AMAZON COM INC	0.066265	-0.09051	0.01551	-0.2434537757498929	6072770880.0
2002-12	AMZN	AMAZON COM INC	-0.191006	-0.00989	0.01219	-0.1846203771999283	7327544340.0
2003-03	AMZN	AMAZON COM INC	0.182644	-0.01717	0.01127	-0.1264583897844972	10193582270.0
2003-06	AMZN	AMAZON COM INC	0.011981	-0.00187	0.00917	-0.0865303481512021	14409233600.0
2003-09	AMZN	AMAZON COM INC	0.045553	-0.0142799999999999	0.0094799999999999	-0.0597157527200296	19392437460.0
2003-12	AMZN	AMAZON COM INC	-0.025014	0.00733	0.00927	-0.0488165851343327	21224487480.0
2004-03	AMZN	AMAZON COM INC	0.006278	-0.0152299999999999	0.00943	-0.0516468667589564	17523812320.0
2004-06	AMZN	AMAZON COM INC	0.12165	-0.0105	0.0128	-0.0357448676882428	22125078400.0
2004-09	AMZN	AMAZON COM INC	0.071316	-0.04655	0.01695	-0.0433105836860972	16648979040.0
2004-12	AMZN	AMAZON COM INC	0.116179	0.0155299999999999	0.02207	-0.012521202771999	18146100190.0
2005-03	AMZN	AMAZON COM INC	-0.025867	-0.03776	0.02766	-0.0115016219416867	14084970000.000002
2005-06	AMZN	AMAZON COM INC	-0.06815	-0.05211	0.03101	-0.0047071456331504	13596350100.000002
2005-09	AMZN	AMAZON COM INC	0.06089	-0.0237799999999999	0.0351799999999999	0.0003199283360527	18754200000.0
2005-12	AMZN	AMAZON COM INC	-0.027033	-0.04407	0.03997	0.0125418060200668	19614400000.0
2006-03	AMZN	AMAZON COM INC	-0.024306	-0.04402	0.0459199999999999	0.0212695980636788	15233010000.0
2006-06	AMZN	AMAZON COM INC	0.117596	-0.03786	0.04976	0.0236318807028108	16206920000.0
2006-09	AMZN	AMAZON COM INC	0.041842	-0.05201	0.04851	0.01484700014847	13201319999.999998
2006-12	AMZN	AMAZON COM INC	-0.021815	-0.0279	0.0498	0.0263827369977791	16336440000.0
2007-03	AMZN	AMAZON COM INC	0.016607	-0.03507	0.05017	0.0216908943100421	16274110000.0
2007-06	AMZN	AMAZON COM INC	-0.010558	-0.0695699999999999	0.0475699999999999	0.0194667318861174	28253330000.0
2007-09	AMZN	AMAZON COM INC	0.165686	0.0048799999999999	0.03672	0.0196858286608592	38657250000.0
2007-12	AMZN	AMAZON COM INC	0.022968	-0.04378	0.03128	0.0310600587883618	38538240000.0
2008-03	AMZN	AMAZON COM INC	0.105941	0.01706	0.01264	0.0494415127084867	29732100000.0
2008-06	AMZN	AMAZON COM INC	-0.101568	-0.0847999999999999	0.0172	0.0713860873317545	31238580000.0
2008-09	AMZN	AMAZON COM INC	-0.099616	-0.0252	0.0091	0.0809571590220298	31214040000.000004
2008-12	AMZN	AMAZON COM INC	0.200937	-0.00897	0.00127	0.1217431874845087	21947840000.0
2009-03	AMZN	AMAZON COM INC	0.133508	0.03342	0.00208	0.0926179847748475	31505760000.0
2009-06	AMZN	AMAZON COM INC	0.072702	-0.00013	0.00193	0.0900912866009686	36141120000.0
2009-09	AMZN	AMAZON COM INC	0.149895	0.03133	0.00127	0.0886830090775779	40424880000.0
2009-12	AMZN	AMAZON COM INC	-0.010227	-0.00721	0.00061	0.0880173215141992	59726880000.00001
2010-03	AMZN	AMAZON COM INC	0.146706	0.0341299999999999	0.00157	0.0927775838259837	60553420000.00001
2010-06	AMZN	AMAZON COM INC	-0.129125	-0.0297699999999999	0.0017699999999999	0.1196564224261917	48948480000.0
2010-09	AMZN	AMAZON COM INC	0.258191	0.05218	0.00162	0.0907119319727158	70519940000.0
2010-12	AMZN	AMAZON COM INC	0.026226	0.03703	0.00127	0.0845528455284552	81180000000.0
2011-03	AMZN	AMAZON COM INC	0.039471	0.01026	0.00094	0.0902371885791431	81418760000.0
2011-06	AMZN	AMAZON COM INC	0.039656	-0.0287	0.0002	0.0836399011818469	92838464540.0
2011-09	AMZN	AMAZON COM INC	0.004646	-0.03725	0.00025	0.0789350777789014	98384650000.0
2011-12	AMZN	AMAZON COM INC	-0.099797	0.024	0.0002	0.0984884498178344	78760504550.0
2012-03	AMZN	AMAZON COM INC	0.126996	0.02949	0.0007099999999999	0.0797875590126579	91129495500.0
2012-06	AMZN	AMAZON COM INC	0.072519	0.03254	0.00086	0.0727128599682783	103214204520.0
2012-09	AMZN	AMAZON COM INC	0.024369	0.01016	0.00094	0.0655602725999537	115206964530.0
2012-12	AMZN	AMAZON COM INC	-0.004682	-0.0258599999999999	0.00046	0.0719259092894173	113894980000.0
2013-03	AMZN	AMAZON COM INC	0.008401	0.0442899999999999	0.0007099999999999	0.0695405787356896	121252945449.99998
2013-06	AMZN	AMAZON COM INC	0.031538	-0.0064499999999999	0.00035	0.0688156188208865	126904330000.0
2013-09	AMZN	AMAZON COM INC	0.112677	0.0094499999999999	0.00015	0.0634615235385637	143189124580.0
2013-12	AMZN	AMAZON COM INC	0.013135	0.0016699999999999	0.00073	0.0532438499861357	183044614590.0
2014-03	AMZN	AMAZON COM INC	-0.071072	0.01834	0.00046	0.0667494376065817	154727895400.0
2014-06	AMZN	AMAZON COM INC	0.03913	-0.00576	0.00046	0.0706572201122358	150048360000.0
2014-09	AMZN	AMAZON COM INC	-0.048962	0.00257	0.00023	0.0692345058989996	149289720000.0
2014-12	AMZN	AMAZON COM INC	-0.08354	-0.01411	0.00041	0.0745273544132674	144121579043.84
2015-03	AMZN	AMAZON COM INC	-0.021202	-0.02466	0.0003599999999999	0.062705233535874	173398604660.0
2015-06	AMZN	AMAZON COM INC	0.011323	-0.0218	0.0002	0.0579264648927622	203154120000.0
2015-09	AMZN	AMAZON COM INC	-0.00195	0.00122	8e-05	0.0517751817314095	240076414690.0
2015-12	AMZN	AMAZON COM INC	0.016682	0.0233199999999999	0.00178	0.0420425445866614	318344194710.0
2016-03	AMZN	AMAZON COM INC	0.074423	0.04107	0.00213	0.0526627439825135	280198084720.0
2016-06	AMZN	AMAZON COM INC	-0.00992	0.0454399999999999	0.00266	0.0487553385297361	339203880000.0
2016-09	AMZN	AMAZON COM INC	0.088603	-0.02034	0.0028399999999999	0.0447095931897197	397722250000.0
2016-12	AMZN	AMAZON COM INC	-0.000933	0.0239799999999999	0.00502	0.0539157045781716	357687990000.0
2017-03	AMZN	AMAZON COM INC	0.04911	-0.01472	0.00762	0.0511461380842741	423766110440.0
2017-06	AMZN	AMAZON COM INC	-0.026764	-0.03551	0.0102099999999999	0.0499612603305785	464640000000.0
2017-09	AMZN	AMAZON COM INC	-0.019631	-0.0219699999999999	0.01057	0.0532144145345982	463370690360.0
2017-12	AMZN	AMAZON COM INC	-0.006187	0.0057899999999999	0.01391	0.0491699862342432	563534833383.8401
2018-03	AMZN	AMAZON COM INC	-0.043049	-0.03035	0.01715	0.044821649573081	701959885450.0
